language,form,measure,lexical_category,lexical_class,uni_lemma,words,aoa
Russian,WG,understands,nouns,nouns,road,улица,16.0914405217582
Russian,WG,understands,nouns,nouns,rock,камень,16.1570003034693
Russian,WG,understands,nouns,nouns,room,комната,12.6990738568252
Russian,WG,understands,nouns,nouns,rooster,петух,14.1144609285325
Russian,WG,understands,nouns,nouns,sand,песок,14.7648804483002
Russian,WG,understands,nouns,nouns,sandals,босоножки,19.5730198366732
Russian,WG,understands,nouns,nouns,scarf,шарф,15.946279939385
Russian,WG,understands,nouns,nouns,scissors,ножницы,16.7956316588032
Russian,WG,understands,nouns,nouns,sheep,баран/овечка,16.579272860256
Russian,WG,understands,nouns,nouns,shirt,"кофта, рубашка",13.1207605129192
Russian,WG,understands,nouns,nouns,shoe,туфли,18.6130486672789
Russian,WG,understands,nouns,nouns,shovel,лопатка/совок,13.2814137577583
Russian,WG,understands,nouns,nouns,shower,душ,17.5536432213051
Russian,WG,understands,nouns,nouns,sink,таз,18.7863157360558
Russian,WG,understands,nouns,nouns,sky,небо,17.0365062418617
Russian,WG,understands,nouns,nouns,slide (object),горка,14.1666861484966
Russian,WG,understands,nouns,nouns,slipper,тапки,14.5505844837608
Russian,WG,understands,nouns,nouns,snake,змея,19.8311952256074
Russian,WG,understands,nouns,nouns,snow,снег,15.4831237733623
Russian,WG,understands,nouns,nouns,snowsuit,комбинезон,15.1922487520134
Russian,WG,understands,nouns,nouns,soap,мыло,14.4970034614284
Russian,WG,understands,nouns,nouns,sock,носки,11.4599584264212
Russian,WG,understands,nouns,nouns,soup,суп,13.3195120774205
Russian,WG,understands,nouns,nouns,spoon,ложка,9.4696219712528
Russian,WG,understands,nouns,nouns,squirrel,белка,16.8363172122304
Russian,WG,understands,nouns,nouns,stairs,ступеньки,15.8669306216233
Russian,WG,understands,nouns,nouns,star,звезда,20.2591866192498
Russian,WG,understands,nouns,nouns,stick,палка,14.4098121167757
Russian,WG,understands,nouns,nouns,store,магазин,15.5537461432501
Russian,WG,understands,nouns,nouns,stroller,коляска,10.2504396390439
Russian,WG,understands,nouns,nouns,sun,солнце,13.8799419271585
Russian,WG,understands,nouns,nouns,swing (object),качели,12.321064999049
Russian,WG,understands,nouns,nouns,table,стол,12.000363124064
Russian,WG,understands,nouns,nouns,tea,чай,13.9353973099005
Russian,WG,understands,nouns,nouns,teapot,чайник,16.0548996027559
Russian,WG,understands,nouns,nouns,telephone,телефон,9.64934526060792
Russian,WG,understands,nouns,nouns,tiger,тигр,17.8514149809181
Russian,WG,understands,nouns,nouns,tights,колготки,12.9150313918075
Russian,WG,understands,nouns,nouns,tissue,платок (носовой),16.2336880378104
Russian,WG,understands,nouns,nouns,tomato,помидор,16.3552329649009
Russian,WG,understands,nouns,nouns,tongue,язык,13.3240267655887
Russian,WG,understands,nouns,nouns,tooth,зубы,12.7752145692758
Russian,WG,understands,nouns,nouns,towel,полотенце,13.9021595080273
Russian,WG,understands,nouns,nouns,toy (object),игрушка,10.0878295114261
Russian,WG,understands,nouns,nouns,tractor,трактор,17.6283960727441
Russian,WG,understands,nouns,nouns,train,поезд,16.4664795441118
Russian,WG,understands,nouns,nouns,trash,мусор,13.8038933962032
Russian,WG,understands,nouns,nouns,tree,дерево,13.1410040471238
Russian,WG,understands,nouns,nouns,truck,грузовик,18.2253846572568
Russian,WG,understands,nouns,nouns,tummy,живот,13.0825599338671
Russian,WG,understands,nouns,nouns,turtle,черепаха,19.9055437640133
Russian,WG,understands,nouns,nouns,tv,телевизор,10.4882274568736
Russian,WG,understands,nouns,nouns,underwear,трусы,15.0453058305789
Russian,WG,understands,nouns,nouns,voice recorder,магнитофон,16.1180329560119
Russian,WG,understands,nouns,nouns,watch (object),часы,13.3027672693184
Russian,WG,understands,nouns,nouns,water (beverage),вода,10.3596465230857
Russian,WG,understands,nouns,nouns,wind,ветер,16.0089293922521
Russian,WG,understands,nouns,nouns,window,окно,11.5951244236244
Russian,WG,understands,nouns,nouns,wolf,волк,15.3188009991112
Russian,WG,understands,nouns,nouns,work (place),работа,18.7575387561192
Russian,WG,understands,nouns,nouns,yard,двор,19.6670837381773
Russian,WG,understands,nouns,nouns,yogurt,йогурт,17.1979398892457
Russian,WG,understands,nouns,nouns,yogurt drink,кефир,18.4673467599194
Russian,WG,understands,nouns,nouns,zoo,зоопарк,22.6857898096203
Russian,WG,understands,other,other,after,потом,17.6371631771052
Russian,WG,understands,other,other,aunt,тетя,11.0061472706294
Russian,WG,understands,other,other,awoo,уу,17.0542221998176
Russian,WG,understands,other,other,baa baa,"бе, ме",14.3888969707361
Russian,WG,understands,other,other,baby,малыш,14.4310665809775
Russian,WG,understands,other,other,beep beep,биби,9.75796602207129
Russian,WG,understands,other,other,boy,мальчик,14.1135532623521
Russian,WG,understands,other,other,bye,пока,7.24171191848975
Russian,WG,understands,other,other,bzzz,жж,15.3447092604807
Russian,WG,understands,other,other,can (auxiliary),можно,13.6085347551943
Russian,WG,understands,other,other,caw,кар,12.8219870261131
Russian,WG,understands,other,other,child,дети,13.6089570167486
Russian,WG,understands,other,other,child's own name,имя ребенка,7.41735403167964
Russian,WG,understands,other,other,choo choo,ту-ту/чух-чух,13.9242376717625
Russian,WG,understands,other,other,click,чик,15.3993051881794
Russian,WG,understands,other,other,cluck,ко-ко,12.6049127647616
Russian,WG,understands,other,other,cockadoodledoo,кукареку,13.3206053599879
Russian,WG,understands,other,other,croak,ква,13.8827169742311
Russian,WG,understands,other,other,day,днем,21.5102455733175
Russian,WG,understands,other,other,doctor,доктор/врач,16.3628891885688
Russian,WG,understands,other,other,don't,"брысь/кыш, нельзя",6.2989188157583
Russian,WG,understands,other,other,drip drop,кап-кап,13.730873148776
Russian,WG,understands,other,other,early,рано,22.5538478491337
Russian,WG,understands,other,other,father's name,имя папы,17.7912776111017
Russian,WG,understands,other,other,friends' names,имена знакомых детей,15.6646755092061
Russian,WG,understands,other,other,girl,девочка,13.6416479683778
Russian,WG,understands,other,other,gobble gobble,бл-бл,27.9541872130779
Russian,WG,understands,other,other,grandma,бабушка,5.17778381004663
Russian,WG,understands,other,other,grandpa,дедушка,9.75469285081065
Russian,WG,understands,other,other,grrr,ррр,13.8639353193512
Russian,WG,understands,other,other,hee haw,иа,18.2458261910809
Russian,WG,understands,other,other,hello,алё,8.91850618833305
Russian,WG,understands,other,other,here (take),на (возьми),5.61316253623949
Russian,WG,understands,other,other,hi,привет,9.40842152716996
Russian,WG,understands,other,other,hide and seek,тю-тю,17.4450516794774
Russian,WG,understands,other,other,honk honk,га-га,12.756392943262
Russian,WG,understands,other,other,hop,прыг,13.7474387414164
Russian,WG,understands,other,other,knock knock,тук-тук,10.8933663240205
Russian,WG,understands,other,other,lah lah,ля-ля-ля,8.71307235277713
Russian,WG,understands,other,other,late,поздно/позже,21.1771995346081
Russian,WG,understands,other,other,like this,вот так!,20.0452955576774
Russian,WG,understands,other,other,meow,мяу,7.06276879944788
Russian,WG,understands,other,other,moo,му,11.3782630923697
Russian,WG,understands,other,other,morning,утром,20.9998639922317
Russian,WG,understands,other,other,mother's name,имя мамы,17.5581887037854
Russian,WG,understands,other,other,need,надо/нужно,16.5745296851247
Russian,WG,understands,other,other,neigh,иго-го/цока-ющий звук,12.0105291726711
Russian,WG,understands,other,other,night,ночью,19.2967655675636
Russian,WG,understands,other,other,no,"не буду, не хочу, нет",9.75047643283299
Russian,WG,understands,other,other,now,сейчас,17.9603901371875
Russian,WG,understands,other,other,oink,хрр/хрю,14.438020721291
Russian,WG,understands,other,other,peekaboo,ку-ку,6.39652830265319
Russian,WG,understands,other,other,people,люди,19.1119310474647
Russian,WG,understands,other,other,person,человек,19.8257034997714
Russian,WG,understands,other,other,pet's name,клички домашних животных,16.997641327903
Russian,WG,understands,other,other,quack quack,кря,13.0260173339339
Russian,WG,understands,other,other,ring ring,динь-динь,16.1960083183284
Russian,WG,understands,other,other,shh,тсс,13.4996976867804
Russian,WG,understands,other,other,squeak,пи-пи,13.3257868374835
Russian,WG,understands,other,other,sss,шш,19.8612992577542
Russian,WG,understands,other,other,stomp stomp,топ-топ,9.35134909666003
Russian,WG,understands,other,other,thank you,спасибо,12.6020317922599
Russian,WG,understands,other,other,thump,бух/бах/бам,6.39106132767457
Russian,WG,understands,other,other,tick tock,тик-так,12.6350559582978
Russian,WG,understands,other,other,tomorrow,завтра,21.9742985178385
Russian,WG,understands,other,other,uh oh,ай-я-яй,6.23659958387372
Russian,WG,understands,other,other,uncle,дядя,10.8820541592581
Russian,WG,understands,other,other,vroom,брр/ввв и т.п.,11.5994814390293
Russian,WG,understands,other,other,weee,а-а-а,6.32787216333096
Russian,WG,understands,other,other,who's there,кто там?,9.9136862838196
Russian,WG,understands,other,other,woof woof,ав,8.10729415577304
Russian,WG,understands,other,other,yes,да,10.1616769398452
Russian,WG,understands,other,other,yesterday,вчера,23.4239019482651
Russian,WG,understands,other,other,yucky,фу,10.8280554171161
Russian,WG,understands,other,other,yum yum,ам-ам/ням-ням,5.2705869606114
Russian,WG,understands,predicates,adjectives,bad,плохой,16.0471779151134
Russian,WG,understands,predicates,adjectives,big,большой,14.3868986751884
Russian,WG,understands,predicates,adjectives,black,черный,21.1890586896824
Russian,WG,understands,predicates,adjectives,blue,синий,20.8955045756264
Russian,WG,understands,predicates,adjectives,clean (description),чистый,17.7188543719722
Russian,WG,understands,predicates,adjectives,cold,холодный,15.7363507136983
Russian,WG,understands,predicates,adjectives,dirty,грязный,14.3722859669471
Russian,WG,understands,predicates,adjectives,good,хороший,15.2726759341921
Russian,WG,understands,predicates,adjectives,green,зеленый,21.5487680387839
Russian,WG,understands,predicates,adjectives,heavy,тяжелый,17.8909502075908
Russian,WG,understands,predicates,adjectives,hot,горячий,12.2508679636052
Russian,WG,understands,predicates,adjectives,hungry,голодный,20.2798574617844
Russian,WG,understands,predicates,adjectives,little (description),маленький,15.3243620861449
Russian,WG,understands,predicates,adjectives,loud,громкий,18.4519006029481
Russian,WG,understands,predicates,adjectives,naked,голый,17.3757956637204
Russian,WG,understands,predicates,adjectives,orange (description),оранжевый,25.0826360607568
Russian,WG,understands,predicates,adjectives,pretty,красивый,15.3996430791128
Russian,WG,understands,predicates,adjectives,red,красный,20.2869707794625
Russian,WG,understands,predicates,adjectives,scary,страшный,19.1291240649216
Russian,WG,understands,predicates,adjectives,sweet,сладкий,17.7640957217474
Russian,WG,understands,predicates,adjectives,tasty,вкусный,15.057848306882
Russian,WG,understands,predicates,adjectives,toy (description),игрушечный,21.1935800717508
Russian,WG,understands,predicates,adjectives,warm,теплый,19.1095555186625
Russian,WG,understands,predicates,adjectives,wet,мокрый,14.7006400150235
Russian,WG,understands,predicates,adjectives,white,белый,21.170157860306
Russian,WG,understands,predicates,adjectives,yellow,желтый,22.194460052292
Russian,WG,understands,predicates,adverbs,badly,плохо,15.9036388230298
Russian,WG,understands,predicates,adverbs,beautifully,красиво,17.1399658836678
Russian,WG,understands,predicates,adverbs,carefully,осторожно,16.4424330356232
Russian,WG,understands,predicates,adverbs,cleanly,чисто,18.3500753685086
Russian,WG,understands,predicates,adverbs,coldly,холодно,16.5842637125062
Russian,WG,understands,predicates,adverbs,darkly,темно,15.8435409567054
Russian,WG,understands,predicates,adverbs,dirtily,грязно,15.9576341741551
Russian,WG,understands,predicates,adverbs,heavily,тяжело,18.46941083779
Russian,WG,understands,predicates,adverbs,hotly,горячо,12.2436222171694
Russian,WG,understands,predicates,adverbs,loudly,громко,18.4139698422997
Russian,WG,understands,predicates,adverbs,painfully,больно,12.1827328317799
Russian,WG,understands,predicates,adverbs,quickly,быстро,18.5381253623461
Russian,WG,understands,predicates,adverbs,quietly,тихо/тише,16.5703039022091
Russian,WG,understands,predicates,adverbs,sweetly,сладко,18.5434600025398
Russian,WG,understands,predicates,adverbs,tastily,вкусно,14.7596357363532
Russian,WG,understands,predicates,adverbs,warmly,тепло,18.6112857782294
Russian,WG,understands,predicates,adverbs,well,хорошо,16.9933046111327
Russian,WG,understands,predicates,adverbs,wetly,мокро,15.5424729319723
Russian,WG,understands,predicates,verbs,bite,кусать/кусаться,13.2996941305816
Russian,WG,understands,predicates,verbs,blow,дуть,13.7675005766812
Russian,WG,understands,predicates,verbs,bring,принести,12.2566652263646
Russian,WG,understands,predicates,verbs,clap,хлопать,10.1595302788367
Russian,WG,understands,predicates,verbs,climb,залезть,13.1746442339651
Russian,WG,understands,predicates,verbs,close,закрыть,11.9255443959049
Russian,WG,understands,predicates,verbs,collect,собирать,14.260193633787
Russian,WG,understands,predicates,verbs,cry,плакать,13.0376483145198
Russian,WG,understands,predicates,verbs,dance,танцевать,11.4331848924673
Russian,WG,understands,predicates,verbs,dig,копать,14.7556642617413
Russian,WG,understands,predicates,verbs,dress (action),одеть,12.5472248067076
Russian,WG,understands,predicates,verbs,drink (action),пить,9.8417033469988
Russian,WG,understands,predicates,verbs,drive,ездить/ехать,13.3909569969885
Russian,WG,understands,predicates,verbs,eat,"есть, кушать",7.29997613299021
Russian,WG,understands,predicates,verbs,fall,падать,13.1322487229983
Russian,WG,understands,predicates,verbs,feed,кормить,13.1181718089018
Russian,WG,understands,predicates,verbs,get up,вставать,10.395379318933
Russian,WG,understands,predicates,verbs,give,дать,9.16818093747827
Russian,WG,understands,predicates,verbs,go,идти,10.7702622958712
Russian,WG,understands,predicates,verbs,hear,слушать/слышать,15.624915203223
Russian,WG,understands,predicates,verbs,hide,прятать/прятаться,14.0229834043328
Russian,WG,understands,predicates,verbs,hug,обнять,12.1492954751141
Russian,WG,understands,predicates,verbs,jump,прыгать,14.0813340892312
Russian,WG,understands,predicates,verbs,kiss,целовать,11.5943310089344
Russian,WG,understands,predicates,verbs,lie,лежать,11.9997623928294
Russian,WG,understands,predicates,verbs,look,смотреть,10.3792448165749
Russian,WG,understands,predicates,verbs,look for,искать,13.6010713779634
Russian,WG,understands,predicates,verbs,love,любить,16.2409830984383
Russian,WG,understands,predicates,verbs,make,делать,17.0007749832068
Russian,WG,understands,predicates,verbs,open,открыть,12.5140260792936
Russian,WG,understands,predicates,verbs,pee,пúсать,12.0783795639897
Russian,WG,understands,predicates,verbs,play,играть,11.1812171950106
Russian,WG,understands,predicates,verbs,poop,какать,11.9598122183023
Russian,WG,understands,predicates,verbs,put,"класть, положить",11.9045512777542
Russian,WG,understands,predicates,verbs,read,читать,13.7287041369877
Russian,WG,understands,predicates,verbs,ride,катать/кататься,13.5374242743154
Russian,WG,understands,predicates,verbs,run,бегать/бежать,12.7739750100558
Russian,WG,understands,predicates,verbs,scared,бояться,17.0669371597027
Russian,WG,understands,predicates,verbs,show,показать,13.2279259328594
Russian,WG,understands,predicates,verbs,sing,петь,15.0920894463703
Russian,WG,understands,predicates,verbs,sit,сидеть,10.8843007119732
Russian,WG,understands,predicates,verbs,sleep,спать,10.5788301903427
Russian,WG,understands,predicates,verbs,stand,стоять,12.6602328201353
Russian,WG,understands,predicates,verbs,sweep,подметать,15.6152432311516
Russian,WG,understands,predicates,verbs,swim,купать/купаться,8.00993788972036
Russian,WG,understands,predicates,verbs,swing (action),качать/качаться,12.670016217662
Russian,WG,understands,predicates,verbs,take,брать/взять,10.5425152200724
Russian,WG,understands,predicates,verbs,take off,снимать,13.5889884802204
Russian,WG,understands,predicates,verbs,throw,бросать,10.5565351383484
Russian,WG,understands,predicates,verbs,turn on,включить,12.8735898446429
Russian,WG,understands,predicates,verbs,walk,"гулять, ходить",8.86980431755881
Russian,WG,understands,predicates,verbs,wanna,хотеть,16.2914012468998
Russian,WG,understands,predicates,verbs,wash,мыть/мыться,11.6507120706315
Russian,WG,understands,predicates,verbs,wipe,вытирать,14.3630547766662
Spanish,WG,understands,function_words,function_words,a,"un, una, unas, unos",18.9812602281177
Spanish,WG,understands,function_words,function_words,a lot,mucho,19.2206380912683
Spanish,WG,understands,function_words,function_words,again,otravez,16.1247714213132
Spanish,WG,understands,function_words,function_words,all,todo,18.91757732592
Spanish,WG,understands,function_words,function_words,already,ya,16.0106202099268
Spanish,WG,understands,function_words,function_words,also,tambien,22.9381974681075
Spanish,WG,understands,function_words,function_words,back,atras,19.5808604053761
Spanish,WG,understands,function_words,function_words,be,"estar, ser",18.0082260913751
Spanish,WG,understands,function_words,function_words,down,abajo,14.7225266824474
Spanish,WG,understands,function_words,function_words,for,para,21.7821983254858
Spanish,WG,understands,function_words,function_words,he,el1,16.9207197018929
Spanish,WG,understands,function_words,function_words,her,ella,18.5868162548222
Spanish,WG,understands,function_words,function_words,here,aqui,15.559281960846
Spanish,WG,understands,function_words,function_words,him,lo,22.111997350441
Spanish,WG,understands,function_words,function_words,his,su,22.4838575662284
Spanish,WG,understands,function_words,function_words,how,como,21.0190363746609
Spanish,WG,understands,function_words,function_words,i,yo,17.7807054174776
Spanish,WG,understands,function_words,function_words,in,en,20.6179079727726
Spanish,WG,understands,function_words,function_words,inside,adentro,16.2066555143294
Spanish,WG,understands,function_words,function_words,it,le,21.8777912043311
Spanish,WG,understands,function_words,function_words,me,me,22.1894732674573
Spanish,WG,understands,function_words,function_words,mine,"mia, mias, mio, mios",14.0721783617626
Spanish,WG,understands,function_words,function_words,more,mas,12.7939757845635
Spanish,WG,understands,function_words,function_words,none,nohay,13.597346080921
Spanish,WG,understands,function_words,function_words,nothing,nada,18.8216396502866
Spanish,WG,understands,function_words,function_words,of,de,20.4816092893553
Spanish,WG,understands,function_words,function_words,on,encima,21.5664264673153
Spanish,WG,understands,function_words,function_words,out,afuera,15.3347918923903
Spanish,WG,understands,function_words,function_words,self,se,22.8954786822765
Spanish,WG,understands,function_words,function_words,that,"aquel, aquela, esa, ese, eso",14.8565655234338
Spanish,WG,understands,function_words,function_words,the,"el2, la, las, los",17.7072006141772
Spanish,WG,understands,function_words,function_words,them,les,21.7174623133529
Spanish,WG,understands,function_words,function_words,there,"ahi, allaall",13.4030977798754
Spanish,WG,understands,function_words,function_words,these,"estas, estos",22.3123011120571
Spanish,WG,understands,function_words,function_words,they,"ellas, ellos",24.0019112477606
Spanish,WG,understands,function_words,function_words,this,"esta, este, esto",17.3539039398778
Spanish,WG,understands,function_words,function_words,those,"esas, esos",21.2008942643808
Spanish,WG,understands,function_words,function_words,up,arriba,14.5353787224496
Spanish,WG,understands,function_words,function_words,what,que,17.6326751793691
Spanish,WG,understands,function_words,function_words,where (question),dondest,12.1047115511019
Spanish,WG,understands,function_words,function_words,which (question),cual,19.3816334834399
Spanish,WG,understands,function_words,function_words,who,quien,17.7762754751551
Spanish,WG,understands,function_words,function_words,why,porque,23.8497884612685
Spanish,WG,understands,function_words,function_words,you,"te, tu",17.8721791141685
Spanish,WG,understands,function_words,function_words,your,"tuya, tuyas, tuyo, tuyos",18.3387465464303
Spanish,WG,understands,nouns,nouns,airplane,avion,15.8870685175671
Spanish,WG,understands,nouns,nouns,animal,animal,17.7860979657972
Spanish,WG,understands,nouns,nouns,ant,hormiga,18.391203355719
Spanish,WG,understands,nouns,nouns,apple,manzana,14.6548628068841
Spanish,WG,understands,nouns,nouns,arm,brazos,15.4565234578242
Spanish,WG,understands,nouns,nouns,ball,pelota,8.58582887862378
Spanish,WG,understands,nouns,nouns,balloon,globo,10.8577803197844
Spanish,WG,understands,nouns,nouns,banana,platano,12.8135221722363
Spanish,WG,understands,nouns,nouns,bathroom,bano,12.6479957252794
Spanish,WG,understands,nouns,nouns,bathtub,tina,15.2531588719323
Spanish,WG,understands,nouns,nouns,beach,playa,23.998931334714
Spanish,WG,understands,nouns,nouns,beads,aretes,20.2363252587849
Spanish,WG,understands,nouns,nouns,beans,frijole,16.5350200891906
Spanish,WG,understands,nouns,nouns,bear,oso,20.6254877377609
Spanish,WG,understands,nouns,nouns,bed,cama,10.3096546737657
Spanish,WG,understands,nouns,nouns,bedroom,recamar,21.0173697187521
Spanish,WG,understands,nouns,nouns,bee,abeja,21.142633138095
Spanish,WG,understands,nouns,nouns,belly button,ombligo,16.1819353656287
Spanish,WG,understands,nouns,nouns,bib,babera,15.4680074010541
Spanish,WG,understands,nouns,nouns,bicycle,bicicle,17.1364258260763
Spanish,WG,understands,nouns,nouns,bird,pajaro,14.7102882853712
Spanish,WG,understands,nouns,nouns,blanket,cobija,14.6695086649163
Spanish,WG,understands,nouns,nouns,book,libro,17.4350181193097
Spanish,WG,understands,nouns,nouns,boots,botas,20.8919201245367
Spanish,WG,understands,nouns,nouns,bottle,botlmam,9.67502721559822
Spanish,WG,understands,nouns,nouns,box,caja,17.7125313423704
Spanish,WG,understands,nouns,nouns,bread,pan,9.98799110285191
Spanish,WG,understands,nouns,nouns,breast,chichi,18.1920439829422
Spanish,WG,understands,nouns,nouns,broom,escoba,15.1610739440934
Spanish,WG,understands,nouns,nouns,brush,cepidnt,16.644955910975
Spanish,WG,understands,nouns,nouns,bunny,conejo,20.4503149826294
Spanish,WG,understands,nouns,nouns,butterfly,maripos,19.8584315740879
Spanish,WG,understands,nouns,nouns,button,boton,19.6357486227636
Spanish,WG,understands,nouns,nouns,cake,pastel,17.2692310141268
Spanish,WG,understands,nouns,nouns,candle,vela,22.2528385277678
Spanish,WG,understands,nouns,nouns,candy,dulce,11.7866423197375
Spanish,WG,understands,nouns,nouns,car,carro,10.076912000172
Spanish,WG,understands,nouns,nouns,cat,gato,13.0377700558873
Spanish,WG,understands,nouns,nouns,cereal,cereal,21.2722428449007
Spanish,WG,understands,nouns,nouns,chair,silla,12.753257514348
Spanish,WG,understands,nouns,nouns,cheek,cachete,18.5189552043605
Spanish,WG,understands,nouns,nouns,cheese,queso,18.0948729390823
Spanish,WG,understands,nouns,nouns,chick,pollito,15.8020788856945
Spanish,WG,understands,nouns,nouns,chicken (food),pollo,14.4744432463293
Spanish,WG,understands,nouns,nouns,chili,chile,16.2995997873958
Spanish,WG,understands,nouns,nouns,church,iglstmp,20.9550097150895
Spanish,WG,understands,nouns,nouns,cigarette,cigarrs,23.5363754296444
Spanish,WG,understands,nouns,nouns,closet,ropero,19.1633471064184
Spanish,WG,understands,nouns,nouns,cloth,trapo,18.1026635932811
Spanish,WG,understands,nouns,nouns,cloud,nube,20.1016195545384
Spanish,WG,understands,nouns,nouns,coffee,cafe,21.5656218058065
Spanish,WG,understands,nouns,nouns,comb (object),peine,13.0484776376592
Spanish,WG,understands,nouns,nouns,cookie,galleta,9.02488198628196
Spanish,WG,understands,nouns,nouns,couch,sofa,19.721090005972
Spanish,WG,understands,nouns,nouns,cow,vaca,17.7146621310188
Spanish,WG,understands,nouns,nouns,crib,cuna,11.9117939496532
Spanish,WG,understands,nouns,nouns,cup,taza,16.3891338055946
Spanish,WG,understands,nouns,nouns,deer,venado,22.9683318397463
Spanish,WG,understands,nouns,nouns,diaper,panal,9.13042114002338
Spanish,WG,understands,nouns,nouns,dog,perro,9.36071559509321
Spanish,WG,understands,nouns,nouns,doll,muneca,14.8148157404679
Spanish,WG,understands,nouns,nouns,donkey,burro,18.8418383150344
Spanish,WG,understands,nouns,nouns,door,puerta,13.1015434440404
Spanish,WG,understands,nouns,nouns,drawer,cajon,18.3744014483767
Spanish,WG,understands,nouns,nouns,dress,vestido,19.2755929013763
Spanish,WG,understands,nouns,nouns,drum,tambor,19.2067480398437
Spanish,WG,understands,nouns,nouns,duck,pato,17.7477859206115
Spanish,WG,understands,nouns,nouns,ear,orejas,15.5908581542032
Spanish,WG,understands,nouns,nouns,egg,huevo,14.594310973639
Spanish,WG,understands,nouns,nouns,elephant,elefant,23.0624387704867
Spanish,WG,understands,nouns,nouns,eye,ojos,12.119243477475
Spanish,WG,understands,nouns,nouns,face,cara,15.037016254129
Spanish,WG,understands,nouns,nouns,field,campo,23.3746903025359
Spanish,WG,understands,nouns,nouns,finger,dedos,14.602917596093
Spanish,WG,understands,nouns,nouns,firetruck,camibom,22.06355470541
Spanish,WG,understands,nouns,nouns,fish (animal),pescado,20.9949856641327
Spanish,WG,understands,nouns,nouns,flower,flor,17.0468525323217
Spanish,WG,understands,nouns,nouns,fly,mosca,17.581770188399
Spanish,WG,understands,nouns,nouns,food,comida,10.5643235721994
Spanish,WG,understands,nouns,nouns,foot,pies,12.4728369044449
Spanish,WG,understands,nouns,nouns,fork,tenedor,18.5832186898619
Spanish,WG,understands,nouns,nouns,frog,rana,21.4085435538825
Spanish,WG,understands,nouns,nouns,garage,cochera,25.8089208296101
Spanish,WG,understands,nouns,nouns,garden,jardin,20.089892274224
Spanish,WG,understands,nouns,nouns,giraffe,jirafa,21.6085470043757
Spanish,WG,understands,nouns,nouns,glass,vaso,12.0369180800748
Spanish,WG,understands,nouns,nouns,glasses,lentes,16.5695377712106
Spanish,WG,understands,nouns,nouns,goat,cabra,23.4630220514042
Spanish,WG,understands,nouns,nouns,grapes,uvas,18.5400729563012
Spanish,WG,understands,nouns,nouns,hair,pelo,13.0333576648726
Spanish,WG,understands,nouns,nouns,ham,jamon,16.2849764493952
Spanish,WG,understands,nouns,nouns,hammer,martill,20.238451418264
Spanish,WG,understands,nouns,nouns,hand,manos1,10.8667762237037
Spanish,WG,understands,nouns,nouns,hat,sombrer,17.495601031525
Spanish,WG,understands,nouns,nouns,head,cabeza,11.759478732358
Spanish,WG,understands,nouns,nouns,hen,gallina,18.1139719009626
Spanish,WG,understands,nouns,nouns,hippopotamus,hippotm,22.2571084701688
Spanish,WG,understands,nouns,nouns,horse,caballo,15.8096571796438
Spanish,WG,understands,nouns,nouns,hot dog,salchch,18.3729925282979
Spanish,WG,understands,nouns,nouns,house,casa,14.2732344333298
Spanish,WG,understands,nouns,nouns,ice cream,helado,19.3065937896639
Spanish,WG,understands,nouns,nouns,juice,jugo,13.7768435260462
Spanish,WG,understands,nouns,nouns,keys,llaves,12.675425099577
Spanish,WG,understands,nouns,nouns,kitchen,cocina,14.918891275967
Spanish,WG,understands,nouns,nouns,knee,rodilla,20.560259136819
Spanish,WG,understands,nouns,nouns,knife,cuchill,18.3343766501026
Spanish,WG,understands,nouns,nouns,lamb,borrego,20.4773547201666
Spanish,WG,understands,nouns,nouns,leg,piernas,17.9325447262436
Spanish,WG,understands,nouns,nouns,light,luz,13.8996715609676
Spanish,WG,understands,nouns,nouns,lion,leon,19.4729139915798
Spanish,WG,understands,nouns,nouns,living room,sala,18.4175491032385
Spanish,WG,understands,nouns,nouns,lollipop,paleta,12.7496820459722
Spanish,WG,understands,nouns,nouns,meat,carne,16.8629997794434
Spanish,WG,understands,nouns,nouns,medicine,medicin,16.1043722857002
Spanish,WG,understands,nouns,nouns,milk,leche,3.94932396296998
Spanish,WG,understands,nouns,nouns,mirror,espejo,15.4967524952875
Spanish,WG,understands,nouns,nouns,money,dinero,15.7442462046196
Spanish,WG,understands,nouns,nouns,monkey,mono,21.5932326581282
Spanish,WG,understands,nouns,nouns,moon,luna,16.8661669990549
Spanish,WG,understands,nouns,nouns,motorcycle,moto,18.8988933911814
Spanish,WG,understands,nouns,nouns,mouse,raton,19.736084654608
Spanish,WG,understands,nouns,nouns,moustache,bigote,22.5461606432004
Spanish,WG,understands,nouns,nouns,mouth,boca,10.5863095902757
Spanish,WG,understands,nouns,nouns,necklace,collar,23.4243483310394
Spanish,WG,understands,nouns,nouns,noodles,sopa,11.5242851718654
Spanish,WG,understands,nouns,nouns,nose,nariz,14.1267363205124
Spanish,WG,understands,nouns,nouns,orange (food),naranja,15.8051457179279
Spanish,WG,understands,nouns,nouns,oven,horno,24.3030881158691
Spanish,WG,understands,nouns,nouns,owl,buho,23.9018782834672
Spanish,WG,understands,nouns,nouns,pacifier,chupete,17.2079411659282
Spanish,WG,understands,nouns,nouns,pajamas,pijama,19.6118625087578
Spanish,WG,understands,nouns,nouns,pants,pantalo,15.7738921084615
Spanish,WG,understands,nouns,nouns,paper,papel,14.8291192019671
Spanish,WG,understands,nouns,nouns,park,parque,21.2187224651559
